dataset,method,montage,protocol,subject,seed,kappa,accuracy,n_train,n_test,n_channels,y_true_seq,y_pred_seq,error
STEW,eegnet,full,loso,19,7,0.717948717948718,0.8513513513513513,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|low|low|low|low|low|low|low|medium|low|low|low|low|low|low|low|low|low|low|low|high|low|low|low|low|low|low|low|low|medium|low|medium|high|medium|medium|high|low|medium|medium|high|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|low,
STEW,eegnet,full,loso,20,7,0.8441558441558441,0.918918918918919,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|low|high|low|high|high|high|medium|high|high|high|low|high|high|high|high|high|high|high|high|high|high|medium|high|high|high|high|medium|high|high|high|high|high|high|high,
STEW,eegnet,full,loso,21,7,0.15094339622641506,0.3918918918918919,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|low|low|low|low|low|high|high|low|low|low|low|high|high|low|high|low|low|low|high|high|low|low|high|high|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|low|low|high|high|high|high|high|low|high|high|high|high|high|high|high|high|high|high|high|high|high|low|low|high|low|low|medium|high|low|high|low|high,
STEW,eegnet,full,loso,22,7,0.21649484536082475,0.4864864864864865,3256,74,14,medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|low|high|medium|low|low|high|low|high|low|low|low|high|low|low|medium|low|low|low|low|high|low|low|high|low|high|low|high|medium|low|high|low|high|low|high|high|high|high|high|high|medium|high|high|medium|high|high|high|low|high|high|high|high|high|high|medium|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,
STEW,eegnet,full,loso,23,7,0.45945945945945943,0.7297297297297297,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|low|medium|low|medium|low|medium|low|low|low|low|medium|medium|low|medium|low|medium|low|low|medium|low|low|medium|medium|low|medium|medium|low|medium|low|medium|low,
STEW,eegnet,full,loso,25,7,0.03597122302158273,0.0945945945945946,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|low|high|high|high|high|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|low|high|high|high|high|high|high|high|high|high|low|high|high|high|high|medium|high|high|high|high|high|high|high|high|high|high|high|high|high|high,
STEW,eegnet,full,loso,26,7,0.5476190476190477,0.7432432432432432,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|high|low|low|medium|high|low|low|medium|medium|medium|medium|medium|high|medium|medium|high|high|low|low|high|high|high|high|high|high|low|low|high|high|high|high|high|high|high|high|high|low|high|high|low|high|high|high|high|high|high|high|high|medium|high|high|high,
STEW,eegnet,full,loso,27,7,0.5813953488372092,0.7567567567567568,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|low|low|medium|medium|low|high|low|low|low|low|low|low|high|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|high|high|medium|medium|high|medium|medium|high|medium|high|medium|medium|low|medium|medium|medium|low|low|high|medium|medium|medium|medium|medium|low|high|high|medium|medium|medium|medium|medium|high|medium|medium|high,
STEW,eegnet,full,loso,28,7,0.8717948717948718,0.9324324324324325,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|low|high|high|high|high|medium|medium|high|high|high|high|high|high|high|high|high|high|high|medium|high|high|high|high|high|high|high|medium|high,
STEW,eegnet,full,loso,29,7,0.17460317460317465,0.2972972972972973,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|high|low|low|low|low|low|high|high|high|high|low|low|low|high|high|low|low|low|low|low|high|high|high|high|high|high|low|low|low|low|low|low|high|low|high|high|high|high|high|high|high|high|high|medium|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,
STEW,eegnet,full,loso,30,7,0.37209302325581395,0.6351351351351351,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|medium|low|high|low|low|high|high|low|low|high|low|medium|low|low|medium|low|high|medium|medium|low|medium|low|low|low|medium|high|high|high|high|high|high|low|high|high|high|high|high|high|medium|high|high|high|high|high|high|high|high|high|high|high|high|medium|high|high|high|medium|low|high|medium|high|medium|high|high|high|high|high|high|high|high|high|high|high,
STEW,eegnet,full,loso,31,7,0.4871794871794872,0.7297297297297297,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|low|medium|medium|low|low|medium|medium|medium|medium|medium|medium|low|low|low|low|medium|low|low|low|medium|high|low|medium|high|high|low|low|low|medium|medium|high|low|medium|low|medium,
STEW,eegnet,full,loso,32,7,0.0,0.33783783783783783,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,medium|low|low|high|high|high|medium|low|low|medium|high|high|low|high|low|low|low|low|low|low|low|low|low|low|high|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|low|medium|low|medium|medium|low|medium|low|low|medium|low|low|medium|low|low|medium|medium|medium|medium|low|low|medium|low|low|medium|medium|low|medium|medium|medium|low|medium|low|low|low,
STEW,eegnet,full,loso,33,7,0.007633587786259555,0.12162162162162163,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,high|medium|high|high|high|high|high|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|low|high|high|high|high|medium|high|high|high|high|medium|low|high|medium|high|high|medium|high|high|high|high|low|low|high|high|high|high|high|high|high|high|low|high|medium|high|high|high|high|high|high|high|high|medium|medium|medium|high|high|high|high|low|high|high,
STEW,eegnet,full,loso,34,7,0.11538461538461542,0.3783783783783784,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|low|low|low|low|low|high|low|medium|low|high|high|medium|high|low|high|medium|medium|low|medium|medium|medium|high|high|medium|medium|low|high|medium|low|low|high|high|high|high|medium|low|medium|medium|medium|medium|high|high|high|medium|high|medium|medium|medium|high|medium|medium|low|high|high|medium|high|medium|medium|low|low|high|medium|medium|medium|high|high|medium|high|high|medium|medium|high,
STEW,eegnet,full,loso,35,7,-0.0990990990990992,0.17567567567567569,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,medium|medium|low|low|medium|medium|medium|low|low|medium|medium|medium|medium|medium|low|medium|medium|medium|medium|low|low|medium|medium|medium|high|high|high|medium|medium|high|high|medium|medium|medium|medium|medium|low|high|high|high|high|medium|medium|medium|high|medium|medium|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,
STEW,eegnet,full,loso,36,7,0.6756756756756757,0.8378378378378378,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|low|high|low|low|low|low|low|low|low|low|low|low|low|high|low|high|low|low|high|low|high|low|low|high|low|high|high|high|high|low|high|high|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,
STEW,eegnet,full,loso,37,7,0.47619047619047616,0.7027027027027027,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|medium|medium|low|medium|low|low|low|high|high|high|low|medium|high|low|low|medium|high|low|medium|low|high|medium|high|low|high|high|high|low|low|medium|medium|high|medium|low|low|high|high|high|high|high|high|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,
STEW,eegnet,full,loso,38,7,0.5675675675675675,0.7837837837837838,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|low|low|low|low|low|medium|low|low|low|low|medium|low|medium|medium|medium|low|medium|medium|medium|low|medium|medium|medium|low|medium|medium|medium|low|medium|low|medium|low|low|medium|low|low|medium|medium|medium|medium|low|low|medium|low|medium|medium|low,
STEW,eegnet,full,loso,39,7,-0.21568627450980382,0.16216216216216217,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|medium|medium|low|low|medium|medium|medium|low|medium|medium|medium|low|medium|medium|low|medium|low|medium|low|medium|medium|low|medium|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|low|medium|low|medium|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|low,
STEW,eegnet,full,loso,40,7,-0.1428571428571428,0.2972972972972973,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,medium|medium|medium|medium|medium|medium|high|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|high|medium|medium|medium|medium|high|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|low|medium|high|medium|high|medium|medium|medium|medium|medium|medium|high|medium|medium|medium|medium|high|medium|high|high|high|high|medium|high|medium|high|medium|medium|high|medium|medium|medium|high|medium|medium|high|high,
STEW,eegnet,full,loso,41,7,0.1842105263157895,0.581081081081081,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|low|high|low|medium|medium|medium|medium|medium|medium|low|medium|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|low|medium|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|high|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,
STEW,eegnet,full,loso,43,7,0.23478260869565215,0.40540540540540543,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|medium|medium|low|high|high|low|low|medium|medium|low|low|low|medium|low|low|low|low|low|low|low|low|low|low|medium|medium|high|low|low|medium|low|low|low|medium|low|medium|medium|medium|medium|medium|medium|high|high|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|high|high|high|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|high|medium|medium|medium|high|medium|medium,
STEW,eegnet,full,loso,44,7,0.09565217391304348,0.2972972972972973,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,medium|medium|high|medium|low|medium|medium|medium|medium|medium|medium|medium|low|low|low|low|low|low|medium|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|low|medium|medium|medium|high|high|high|high|high|high|low|low|low|medium|high|medium|medium|medium|medium|medium|low|low|high|high|high|high|high|high|medium|low|low|low|medium|medium|medium|low|high,
STEW,eegnet,full,loso,45,7,0.6190476190476191,0.7837837837837838,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|low|low|low|low|low|high|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|high|low|medium|high|medium|high|high|medium|high|low|medium|medium|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|medium|high|high|medium|medium|low,
STEW,eegnet,full,loso,46,7,0.039215686274509776,0.33783783783783783,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|low|low|low|low|low|medium|medium|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|high|medium|low|medium|low|low|medium|medium|medium|medium|medium|low|low|low|low|low|low|low|low|low|low|low|low|medium|low|low|medium|medium|low|medium|medium|low|medium|low|medium|medium|medium|low|low|medium|medium|low|medium|medium|medium|medium|low|low|medium|medium,
STEW,eegnet,full,loso,47,7,0.5263157894736843,0.7567567567567568,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|high|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|low|low|low|low|low|low|high|low|low|low|low|low|low|low|low|high|high|low|low|high|high|low|high|high|high|low|low|high|low|high|high|high|high|high|low|high|medium|high|low|high|high|high|low|low|low|low|high|high|high|high|high|high|high|high|low,
STEW,eegnet,full,loso,48,7,0.675,0.8243243243243243,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|low|low|low|high|low|high|high|high|low|medium|high|low|low|low|low|low|high|medium|low|low|low|low|low|low|low|medium|low|low|low|medium|low|low|low|low|low|high|high|high|high|high|high|high|medium|high|low|high|high|high|high|high|high|high|high|high|medium|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,
STEW,eegnet,full,loso,1,42,-0.5227272727272727,0.0945945945945946,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|medium|high|high|medium|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|medium|high|low|medium|medium|low|low|low|low|medium|low|low|low|high|low|high|low|high|medium|medium|low|low|medium|medium|low|low|high|medium|low|medium|high|medium|medium|low|low|low,
STEW,eegnet,full,loso,2,42,-0.007299270072992803,0.06756756756756757,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,high|high|high|high|medium|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|medium|high|high|high|high|low|high|high|high|high|high|low|high|low|high|low|high|high|high|high|high|high|low|high|high|high|high|high|high|medium|high|high|high|high|low|high|high|high|high|high|high|low|high|high|high|high|low|high|high|high|high|high|high|high,
STEW,eegnet,full,loso,3,42,0.5064935064935066,0.7432432432432432,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|low|high|low|low|low|low|low|low|low|medium|low|medium|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|low|medium|low|low|medium|medium|low|medium|medium|low|low|medium|medium|low|medium|low|medium|high|low|medium|low|medium|medium|low|low|medium|medium|medium|medium|medium|medium|low|high|medium|medium|low,
STEW,eegnet,full,loso,4,42,0.09090909090909094,0.32432432432432434,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|medium|high|high|high|high|low|low|low|low|high|low|low|low|high|low|high|low|medium|medium|high|high|high|low|low|low|low|low|high|high|low|low|low|high|low|low|high|high|low|high|low|low|high|high|high|high|low|high|low|low|high|low|high|high|high|low|medium|high|high|low|high|high|high|low|medium|high|low|medium|high|high|high|high|high|medium,
STEW,eegnet,full,loso,6,42,-0.44736842105263164,0.25675675675675674,3256,74,14,medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,medium|high|medium|medium|high|low|high|medium|high|medium|medium|high|high|medium|low|high|high|high|high|medium|medium|medium|high|medium|medium|medium|high|high|high|medium|high|high|high|high|high|high|medium|medium|medium|medium|medium|medium|medium|medium|medium|high|medium|medium|medium|medium|high|high|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|high|medium|medium|medium|medium|medium|medium|medium,
STEW,eegnet,full,loso,7,42,-0.30666666666666664,0.33783783783783783,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|medium|low|medium|medium|medium|medium|medium|low|high|medium|medium|low|low|medium|low|medium|medium|medium|medium|medium|medium|medium|low|medium|low|medium|medium|medium|medium|medium|medium|medium|medium|low|low|low|low|low|medium|low|low|low|low|low|low|low|medium|medium|low|low|low|medium|medium|medium|medium|medium|low|low|low|low|low|medium|medium|medium|low|low|medium|low|low|medium|low|medium|low,
STEW,eegnet,full,loso,8,42,0.189873417721519,0.5675675675675675,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,medium|high|high|low|high|high|high|low|low|high|high|low|low|high|high|high|high|medium|low|high|high|high|high|high|high|high|medium|high|high|low|low|high|high|high|high|high|high|high|high|high|high|medium|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|medium|high|high|high|high|high|high|high|high|high|high|high|high|high,
STEW,eegnet,full,loso,9,42,0.24489795918367352,0.5,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,medium|low|low|low|low|low|low|low|low|medium|medium|medium|medium|low|low|medium|low|low|medium|low|high|low|low|low|low|medium|medium|low|low|low|low|low|medium|low|low|low|medium|medium|high|low|low|low|medium|medium|high|high|low|low|high|high|low|low|medium|medium|low|high|medium|high|high|medium|low|low|high|low|medium|high|high|medium|medium|medium|medium|high|low|medium,
