dataset,montage,feature_family,classifier,subject,fold,seed,kappa,accuracy,n_train,n_test,n_channels,error
COGBCI,nearear,bandpower,svm,17,3,42,0.14035087719298245,0.42857142857142855,196,49,2,
COGBCI,nearear,bandpower,decision_tree,17,3,42,0.050031269543464596,0.3673469387755102,196,49,2,
COGBCI,nearear,bandpower,random_forest,17,3,42,0.26545908806995633,0.5102040816326531,196,49,2,
COGBCI,nearear,fbcsp,lda,17,4,42,0.26545908806995633,0.5102040816326531,196,49,2,
COGBCI,nearear,fbcsp,svm,17,4,42,0.26865671641791045,0.5102040816326531,196,49,2,
COGBCI,nearear,fbcsp,decision_tree,17,4,42,0.295625,0.5306122448979592,196,49,2,
COGBCI,nearear,fbcsp,random_forest,17,4,42,0.29650436953807735,0.5306122448979592,196,49,2,
COGBCI,nearear,bandpower,lda,17,4,42,-0.013157894736842257,0.32653061224489793,196,49,2,
COGBCI,nearear,bandpower,svm,17,4,42,0.14088916718847844,0.42857142857142855,196,49,2,
COGBCI,nearear,bandpower,decision_tree,17,4,42,-0.16084788029925168,0.22448979591836735,196,49,2,
COGBCI,nearear,bandpower,random_forest,17,4,42,0.04824561403508765,0.3673469387755102,196,49,2,
COGBCI,nearear,fbcsp,lda,18,0,42,0.7977777777777777,0.8653846153846154,205,52,2,
COGBCI,nearear,fbcsp,svm,18,0,42,0.8266666666666667,0.8846153846153846,205,52,2,
COGBCI,nearear,fbcsp,decision_tree,18,0,42,0.7405764966740577,0.8269230769230769,205,52,2,
COGBCI,nearear,fbcsp,random_forest,18,0,42,0.7977777777777777,0.8653846153846154,205,52,2,
COGBCI,nearear,bandpower,lda,18,0,42,0.507795100222717,0.6730769230769231,205,52,2,
COGBCI,nearear,bandpower,svm,18,0,42,0.45111111111111113,0.6346153846153846,205,52,2,
COGBCI,nearear,bandpower,decision_tree,18,0,42,0.2455357142857144,0.5,205,52,2,
COGBCI,nearear,bandpower,random_forest,18,0,42,0.30434782608695654,0.5384615384615384,205,52,2,
COGBCI,nearear,fbcsp,lda,18,1,42,0.7975528364849833,0.8653846153846154,205,52,2,
COGBCI,nearear,fbcsp,svm,18,1,42,0.7973273942093541,0.8653846153846154,205,52,2,
COGBCI,nearear,fbcsp,decision_tree,18,1,42,0.74,0.8269230769230769,205,52,2,
COGBCI,nearear,fbcsp,random_forest,18,1,42,0.7975528364849833,0.8653846153846154,205,52,2,
COGBCI,nearear,bandpower,lda,18,1,42,0.4794215795328143,0.6538461538461539,205,52,2,
COGBCI,nearear,bandpower,svm,18,1,42,0.3035714285714285,0.5384615384615384,205,52,2,
COGBCI,nearear,bandpower,decision_tree,18,1,42,0.2849284928492849,0.5192307692307693,205,52,2,
COGBCI,nearear,bandpower,random_forest,18,1,42,0.3637374860956619,0.5769230769230769,205,52,2,
COGBCI,nearear,fbcsp,lda,18,2,42,0.7941176470588236,0.8627450980392157,206,51,2,
COGBCI,nearear,fbcsp,svm,18,2,42,0.8235294117647058,0.8823529411764706,206,51,2,
COGBCI,nearear,fbcsp,decision_tree,18,2,42,0.6764705882352942,0.7843137254901961,206,51,2,
COGBCI,nearear,fbcsp,random_forest,18,2,42,0.8235294117647058,0.8823529411764706,206,51,2,
COGBCI,nearear,bandpower,lda,18,2,42,0.4411764705882353,0.6274509803921569,206,51,2,
COGBCI,nearear,bandpower,svm,18,2,42,0.5,0.6666666666666666,206,51,2,
COGBCI,nearear,bandpower,decision_tree,18,2,42,0.08823529411764708,0.39215686274509803,206,51,2,
COGBCI,nearear,bandpower,random_forest,18,2,42,0.32352941176470584,0.5490196078431373,206,51,2,
COGBCI,nearear,fbcsp,lda,18,3,42,0.7647058823529411,0.8431372549019608,206,51,2,
COGBCI,nearear,fbcsp,svm,18,3,42,0.7647058823529411,0.8431372549019608,206,51,2,
COGBCI,nearear,fbcsp,decision_tree,18,3,42,0.7352941176470589,0.8235294117647058,206,51,2,
COGBCI,nearear,fbcsp,random_forest,18,3,42,0.7941176470588236,0.8627450980392157,206,51,2,
COGBCI,nearear,bandpower,lda,18,3,42,0.3529411764705882,0.5686274509803921,206,51,2,
COGBCI,nearear,bandpower,svm,18,3,42,0.3529411764705882,0.5686274509803921,206,51,2,
COGBCI,nearear,bandpower,decision_tree,18,3,42,0.20588235294117652,0.47058823529411764,206,51,2,
COGBCI,nearear,bandpower,random_forest,18,3,42,0.32352941176470584,0.5490196078431373,206,51,2,
COGBCI,nearear,fbcsp,lda,18,4,42,0.8529411764705882,0.9019607843137255,206,51,2,
COGBCI,nearear,fbcsp,svm,18,4,42,0.9411764705882353,0.9607843137254902,206,51,2,
COGBCI,nearear,fbcsp,decision_tree,18,4,42,0.8529411764705882,0.9019607843137255,206,51,2,
COGBCI,nearear,fbcsp,random_forest,18,4,42,0.9411764705882353,0.9607843137254902,206,51,2,
COGBCI,nearear,bandpower,lda,18,4,42,0.47058823529411764,0.6470588235294118,206,51,2,
COGBCI,nearear,bandpower,svm,18,4,42,0.5882352941176471,0.7254901960784313,206,51,2,
COGBCI,nearear,bandpower,decision_tree,18,4,42,0.5,0.6666666666666666,206,51,2,
COGBCI,nearear,bandpower,random_forest,18,4,42,0.5,0.6666666666666666,206,51,2,
COGBCI,nearear,fbcsp,lda,19,0,42,0.6698679471788715,0.78,199,50,2,
COGBCI,nearear,fbcsp,svm,19,0,42,0.7597597597597597,0.84,199,50,2,
COGBCI,nearear,fbcsp,decision_tree,19,0,42,0.6698679471788715,0.78,199,50,2,
COGBCI,nearear,fbcsp,random_forest,19,0,42,0.6398559423769508,0.76,199,50,2,
COGBCI,nearear,bandpower,lda,19,0,42,0.6698679471788715,0.78,199,50,2,
COGBCI,nearear,bandpower,svm,19,0,42,0.60984393757503,0.74,199,50,2,
COGBCI,nearear,bandpower,decision_tree,19,0,42,0.6402877697841727,0.76,199,50,2,
COGBCI,nearear,bandpower,random_forest,19,0,42,0.60984393757503,0.74,199,50,2,
COGBCI,nearear,fbcsp,lda,19,1,42,0.8197115384615384,0.88,199,50,2,
COGBCI,nearear,fbcsp,svm,19,1,42,0.7596153846153846,0.84,199,50,2,
COGBCI,nearear,fbcsp,decision_tree,19,1,42,0.5487364620938628,0.7,199,50,2,
COGBCI,nearear,fbcsp,random_forest,19,1,42,0.5790739627179795,0.72,199,50,2,
COGBCI,nearear,bandpower,lda,19,1,42,0.7000599880023995,0.8,199,50,2,
COGBCI,nearear,bandpower,svm,19,1,42,0.6995192307692308,0.8,199,50,2,
COGBCI,nearear,bandpower,decision_tree,19,1,42,0.6392062537582681,0.76,199,50,2,
COGBCI,nearear,bandpower,random_forest,19,1,42,0.7596153846153846,0.84,199,50,2,
COGBCI,nearear,fbcsp,lda,19,2,42,0.7000599880023995,0.8,199,50,2,
COGBCI,nearear,fbcsp,svm,19,2,42,0.6698679471788715,0.78,199,50,2,
COGBCI,nearear,fbcsp,decision_tree,19,2,42,0.6100779844031194,0.74,199,50,2,
COGBCI,nearear,fbcsp,random_forest,19,2,42,0.6998799519807923,0.8,199,50,2,
COGBCI,nearear,bandpower,lda,19,2,42,0.6698679471788715,0.78,199,50,2,
COGBCI,nearear,bandpower,svm,19,2,42,0.60984393757503,0.74,199,50,2,
COGBCI,nearear,bandpower,decision_tree,19,2,42,0.6696696696696696,0.78,199,50,2,
COGBCI,nearear,bandpower,random_forest,19,2,42,0.6402877697841727,0.76,199,50,2,
COGBCI,nearear,fbcsp,lda,19,3,42,0.5793269230769231,0.72,199,50,2,
COGBCI,nearear,fbcsp,svm,19,3,42,0.6394230769230769,0.76,199,50,2,
COGBCI,nearear,fbcsp,decision_tree,19,3,42,0.6398559423769508,0.76,199,50,2,
COGBCI,nearear,fbcsp,random_forest,19,3,42,0.7295673076923077,0.82,199,50,2,
COGBCI,nearear,bandpower,lda,19,3,42,0.609375,0.74,199,50,2,
COGBCI,nearear,bandpower,svm,19,3,42,0.6394230769230769,0.76,199,50,2,
COGBCI,nearear,bandpower,decision_tree,19,3,42,0.5492788461538461,0.7,199,50,2,
COGBCI,nearear,bandpower,random_forest,19,3,42,0.6692723992784124,0.78,199,50,2,
COGBCI,nearear,fbcsp,lda,19,4,42,0.6939412866958151,0.7959183673469388,200,49,2,
COGBCI,nearear,fbcsp,svm,19,4,42,0.785625,0.8571428571428571,200,49,2,
COGBCI,nearear,fbcsp,decision_tree,19,4,42,0.7245471580262336,0.8163265306122449,200,49,2,
COGBCI,nearear,fbcsp,random_forest,19,4,42,0.6629143214509068,0.7755102040816326,200,49,2,
COGBCI,nearear,bandpower,lda,19,4,42,0.6008771929824561,0.7346938775510204,200,49,2,
COGBCI,nearear,bandpower,svm,19,4,42,0.6624921728240452,0.7755102040816326,200,49,2,
COGBCI,nearear,bandpower,decision_tree,19,4,42,0.5400500625782227,0.6938775510204082,200,49,2,
COGBCI,nearear,bandpower,random_forest,19,4,42,0.5709818636647905,0.7142857142857143,200,49,2,
COGBCI,nearear,fbcsp,lda,20,0,42,0.4994226327944573,0.6666666666666666,204,51,2,
COGBCI,nearear,fbcsp,svm,20,0,42,0.4100636205899363,0.6078431372549019,204,51,2,
COGBCI,nearear,fbcsp,decision_tree,20,0,42,0.3499420625724218,0.5686274509803921,204,51,2,
COGBCI,nearear,fbcsp,random_forest,20,0,42,0.4097222222222222,0.6078431372549019,204,51,2,
COGBCI,nearear,bandpower,lda,20,0,42,0.41480206540447495,0.6078431372549019,204,51,2,
COGBCI,nearear,bandpower,svm,20,0,42,0.292485549132948,0.5294117647058824,204,51,2,
COGBCI,nearear,bandpower,decision_tree,20,0,42,0.31999999999999995,0.5490196078431373,204,51,2,
COGBCI,nearear,bandpower,random_forest,20,0,42,0.5872832369942196,0.7254901960784313,204,51,2,
COGBCI,nearear,fbcsp,lda,20,1,42,0.3184195235328299,0.5490196078431373,204,51,2,
COGBCI,nearear,fbcsp,svm,20,1,42,0.3465346534653466,0.5686274509803921,204,51,2,
COGBCI,nearear,fbcsp,decision_tree,20,1,42,0.14360162130862764,0.43137254901960786,204,51,2,
COGBCI,nearear,fbcsp,random_forest,20,1,42,0.2858809801633606,0.5294117647058824,204,51,2,
COGBCI,nearear,bandpower,lda,20,1,42,0.46875,0.6470588235294118,204,51,2,
COGBCI,nearear,bandpower,svm,20,1,42,0.46782608695652184,0.6470588235294118,204,51,2,
COGBCI,nearear,bandpower,decision_tree,20,1,42,0.23174971031286207,0.49019607843137253,204,51,2,
COGBCI,nearear,bandpower,random_forest,20,1,42,0.43695525857059847,0.6274509803921569,204,51,2,
COGBCI,nearear,fbcsp,lda,20,2,42,0.3851894374282434,0.5882352941176471,204,51,2,
COGBCI,nearear,fbcsp,svm,20,2,42,0.528050896471949,0.6862745098039216,204,51,2,
COGBCI,nearear,fbcsp,decision_tree,20,2,42,0.44374282433983925,0.6274509803921569,204,51,2,
COGBCI,nearear,fbcsp,random_forest,20,2,42,0.4117647058823529,0.6078431372549019,204,51,2,
COGBCI,nearear,bandpower,lda,20,2,42,0.47150259067357514,0.6470588235294118,204,51,2,
COGBCI,nearear,bandpower,svm,20,2,42,0.38306451612903225,0.5882352941176471,204,51,2,
COGBCI,nearear,bandpower,decision_tree,20,2,42,0.47058823529411764,0.6470588235294118,204,51,2,
COGBCI,nearear,bandpower,random_forest,20,2,42,0.4121037463976944,0.6078431372549019,204,51,2,
COGBCI,nearear,fbcsp,lda,20,3,42,0.26639815880322204,0.5098039215686274,204,51,2,
COGBCI,nearear,fbcsp,svm,20,3,42,0.20588235294117652,0.47058823529411764,204,51,2,
COGBCI,nearear,fbcsp,decision_tree,20,3,42,0.29371032890940574,0.5294117647058824,204,51,2,
COGBCI,nearear,fbcsp,random_forest,20,3,42,0.20358588779641418,0.47058823529411764,204,51,2,
COGBCI,nearear,bandpower,lda,20,3,42,0.29289428076256496,0.5294117647058824,204,51,2,
COGBCI,nearear,bandpower,svm,20,3,42,0.3480534572922719,0.5686274509803921,204,51,2,
COGBCI,nearear,bandpower,decision_tree,20,3,42,0.14459224985540786,0.43137254901960786,204,51,2,
COGBCI,nearear,bandpower,random_forest,20,3,42,0.37696335078534027,0.5882352941176471,204,51,2,
COGBCI,nearear,fbcsp,lda,20,4,42,0.35591274397244543,0.5686274509803921,204,51,2,
COGBCI,nearear,fbcsp,svm,20,4,42,0.4117647058823529,0.6078431372549019,204,51,2,
COGBCI,nearear,fbcsp,decision_tree,20,4,42,0.4979733642154024,0.6666666666666666,204,51,2,
COGBCI,nearear,fbcsp,random_forest,20,4,42,0.6163194444444444,0.7450980392156863,204,51,2,
COGBCI,nearear,bandpower,lda,20,4,42,0.38199653779572984,0.5882352941176471,204,51,2,
COGBCI,nearear,bandpower,svm,20,4,42,0.41345600920069003,0.6078431372549019,204,51,2,
COGBCI,nearear,bandpower,decision_tree,20,4,42,0.20862068965517244,0.47058823529411764,204,51,2,
COGBCI,nearear,bandpower,random_forest,20,4,42,0.3540587219343697,0.5686274509803921,204,51,2,
COGBCI,nearear,fbcsp,lda,21,0,42,0.6470588235294117,0.7647058823529411,200,51,2,
COGBCI,nearear,fbcsp,svm,21,0,42,0.7352941176470589,0.8235294117647058,200,51,2,
COGBCI,nearear,fbcsp,decision_tree,21,0,42,0.5588235294117647,0.7058823529411765,200,51,2,
COGBCI,nearear,fbcsp,random_forest,21,0,42,0.7941176470588236,0.8627450980392157,200,51,2,
COGBCI,nearear,bandpower,lda,21,0,42,0.5882352941176471,0.7254901960784313,200,51,2,
COGBCI,nearear,bandpower,svm,21,0,42,0.5588235294117647,0.7058823529411765,200,51,2,
COGBCI,nearear,bandpower,decision_tree,21,0,42,0.5294117647058824,0.6862745098039216,200,51,2,
COGBCI,nearear,bandpower,random_forest,21,0,42,0.6764705882352942,0.7843137254901961,200,51,2,
COGBCI,nearear,fbcsp,lda,21,1,42,0.5495495495495495,0.7,201,50,2,
COGBCI,nearear,fbcsp,svm,21,1,42,0.6389891696750902,0.76,201,50,2,
COGBCI,nearear,fbcsp,decision_tree,21,1,42,0.39831528279181716,0.6,201,50,2,
COGBCI,nearear,fbcsp,random_forest,21,1,42,0.6086694762191451,0.74,201,50,2,
COGBCI,nearear,bandpower,lda,21,1,42,0.3369499698613623,0.56,201,50,2,
COGBCI,nearear,bandpower,svm,21,1,42,0.24744130042143286,0.5,201,50,2,
COGBCI,nearear,bandpower,decision_tree,21,1,42,0.42908653846153844,0.62,201,50,2,
COGBCI,nearear,bandpower,random_forest,21,1,42,0.4581577363034316,0.64,201,50,2,
COGBCI,nearear,fbcsp,lda,21,2,42,0.6396396396396395,0.76,201,50,2,
COGBCI,nearear,fbcsp,svm,21,2,42,0.578820697954272,0.72,201,50,2,
COGBCI,nearear,fbcsp,decision_tree,21,2,42,0.4294294294294294,0.62,201,50,2,
COGBCI,nearear,fbcsp,random_forest,21,2,42,0.6091401082381238,0.74,201,50,2,
COGBCI,nearear,bandpower,lda,21,2,42,0.3997599039615847,0.6,201,50,2,
COGBCI,nearear,bandpower,svm,21,2,42,0.39903846153846156,0.6,201,50,2,
COGBCI,nearear,bandpower,decision_tree,21,2,42,0.4004796163069544,0.6,201,50,2,
COGBCI,nearear,bandpower,random_forest,21,2,42,0.6993385447985567,0.8,201,50,2,
COGBCI,nearear,fbcsp,lda,21,3,42,0.5805871779508687,0.72,201,50,2,
COGBCI,nearear,fbcsp,svm,21,3,42,0.5498199279711885,0.7,201,50,2,
COGBCI,nearear,fbcsp,decision_tree,21,3,42,0.5805871779508687,0.72,201,50,2,
COGBCI,nearear,fbcsp,random_forest,21,3,42,0.60984393757503,0.74,201,50,2,
COGBCI,nearear,bandpower,lda,21,3,42,0.5492788461538461,0.7,201,50,2,
COGBCI,nearear,bandpower,svm,21,3,42,0.4891826923076923,0.66,201,50,2,
COGBCI,nearear,bandpower,decision_tree,21,3,42,0.40155595451825254,0.6,201,50,2,
COGBCI,nearear,bandpower,random_forest,21,3,42,0.6400719856028794,0.76,201,50,2,
COGBCI,nearear,fbcsp,lda,21,4,42,0.790167865707434,0.86,201,50,2,
COGBCI,nearear,fbcsp,svm,21,4,42,0.8798798798798799,0.92,201,50,2,
COGBCI,nearear,fbcsp,decision_tree,21,4,42,0.4891826923076923,0.66,201,50,2,
COGBCI,nearear,fbcsp,random_forest,21,4,42,0.8499399759903962,0.9,201,50,2,
COGBCI,nearear,bandpower,lda,21,4,42,0.5195195195195195,0.68,201,50,2,
COGBCI,nearear,bandpower,svm,21,4,42,0.6091401082381238,0.74,201,50,2,
COGBCI,nearear,bandpower,decision_tree,21,4,42,0.5506291192330737,0.7,201,50,2,
COGBCI,nearear,bandpower,random_forest,21,4,42,0.7000599880023995,0.8,201,50,2,
COGBCI,nearear,fbcsp,lda,22,0,42,0.5717017208413002,0.7142857142857143,222,56,2,
COGBCI,nearear,fbcsp,svm,22,0,42,0.5174724748683581,0.6785714285714286,222,56,2,
COGBCI,nearear,fbcsp,decision_tree,22,0,42,0.38195777351247606,0.5892857142857143,222,56,2,
COGBCI,nearear,fbcsp,random_forest,22,0,42,0.46308724832214765,0.6428571428571429,222,56,2,
COGBCI,nearear,bandpower,lda,22,0,42,0.43732057416267944,0.625,222,56,2,
COGBCI,nearear,bandpower,svm,22,0,42,0.41024413595021547,0.6071428571428571,222,56,2,
COGBCI,nearear,bandpower,decision_tree,22,0,42,0.357245337159254,0.5714285714285714,222,56,2,
COGBCI,nearear,bandpower,random_forest,22,0,42,0.46411483253588515,0.6428571428571429,222,56,2,
COGBCI,nearear,fbcsp,lda,22,1,42,0.5442795595978938,0.6964285714285714,222,56,2,
COGBCI,nearear,fbcsp,svm,22,1,42,0.46411483253588515,0.6428571428571429,222,56,2,
COGBCI,nearear,fbcsp,decision_tree,22,1,42,0.32982288176160846,0.5535714285714286,222,56,2,
COGBCI,nearear,fbcsp,random_forest,22,1,42,0.5442795595978938,0.6964285714285714,222,56,2,
COGBCI,nearear,bandpower,lda,22,1,42,0.3828461907043603,0.5892857142857143,222,56,2,
COGBCI,nearear,bandpower,svm,22,1,42,0.5440613026819923,0.6964285714285714,222,56,2,
COGBCI,nearear,bandpower,decision_tree,22,1,42,0.2501195600191296,0.5,222,56,2,
COGBCI,nearear,bandpower,random_forest,22,1,42,0.3569377990430622,0.5714285714285714,222,56,2,
COGBCI,nearear,fbcsp,lda,22,2,42,0.2486823191183518,0.5,222,56,2,
COGBCI,nearear,fbcsp,svm,22,2,42,0.43651173933876386,0.625,222,56,2,
COGBCI,nearear,fbcsp,decision_tree,22,2,42,0.25119388729703906,0.5,222,56,2,
COGBCI,nearear,fbcsp,random_forest,22,2,42,0.3854961832061069,0.5892857142857143,222,56,2,
COGBCI,nearear,bandpower,lda,22,2,42,0.24976076555023918,0.5,222,56,2,
COGBCI,nearear,bandpower,svm,22,2,42,0.3550863723608445,0.5714285714285714,222,56,2,
COGBCI,nearear,bandpower,decision_tree,22,2,42,0.22184954480114993,0.48214285714285715,222,56,2,
COGBCI,nearear,bandpower,random_forest,22,2,42,0.32789246279404716,0.5535714285714286,222,56,2,
COGBCI,nearear,fbcsp,lda,22,3,42,0.32031636183885315,0.5454545454545454,223,55,2,
COGBCI,nearear,fbcsp,svm,22,3,42,0.3209876543209875,0.5454545454545454,223,55,2,
COGBCI,nearear,fbcsp,decision_tree,22,3,42,0.18114143920595538,0.45454545454545453,223,55,2,
COGBCI,nearear,fbcsp,random_forest,22,3,42,0.4015825914935708,0.6,223,55,2,
COGBCI,nearear,bandpower,lda,22,3,42,0.4290657439446367,0.6181818181818182,223,55,2,
COGBCI,nearear,bandpower,svm,22,3,42,0.23913043478260865,0.4909090909090909,223,55,2,
COGBCI,nearear,bandpower,decision_tree,22,3,42,0.1032608695652173,0.4,223,55,2,
COGBCI,nearear,bandpower,random_forest,22,3,42,0.23800098960910454,0.4909090909090909,223,55,2,
COGBCI,nearear,fbcsp,lda,22,4,42,0.4530084535057185,0.6363636363636364,223,55,2,
COGBCI,nearear,fbcsp,svm,22,4,42,0.39950372208436735,0.6,223,55,2,
COGBCI,nearear,fbcsp,decision_tree,22,4,42,0.32065217391304346,0.5454545454545454,223,55,2,
COGBCI,nearear,fbcsp,random_forest,22,4,42,0.455175829618623,0.6363636363636364,223,55,2,
COGBCI,nearear,bandpower,lda,22,4,42,0.3740722414646216,0.5818181818181818,223,55,2,
COGBCI,nearear,bandpower,svm,22,4,42,0.40128649183572496,0.6,223,55,2,
COGBCI,nearear,bandpower,decision_tree,22,4,42,0.15552253590886567,0.43636363636363634,223,55,2,
COGBCI,nearear,bandpower,random_forest,22,4,42,0.347503707365299,0.5636363636363636,223,55,2,
COGBCI,nearear,fbcsp,lda,23,0,42,0.66354556803995,0.7755102040816326,196,49,2,
COGBCI,nearear,fbcsp,svm,23,0,42,0.724375,0.8163265306122449,196,49,2,
COGBCI,nearear,fbcsp,decision_tree,23,0,42,0.6622807017543859,0.7755102040816326,196,49,2,
COGBCI,nearear,fbcsp,random_forest,23,0,42,0.7852222917971196,0.8571428571428571,196,49,2,
COGBCI,nearear,bandpower,lda,23,0,42,0.23389618511569732,0.4897959183673469,196,49,2,
COGBCI,nearear,bandpower,svm,23,0,42,0.35526315789473684,0.5714285714285714,196,49,2,
COGBCI,nearear,bandpower,decision_tree,23,0,42,0.29694323144104817,0.5306122448979592,196,49,2,
COGBCI,nearear,bandpower,random_forest,23,0,42,0.35687500000000005,0.5714285714285714,196,49,2,
COGBCI,nearear,fbcsp,lda,23,1,42,0.5394736842105263,0.6938775510204082,196,49,2,
COGBCI,nearear,fbcsp,svm,23,1,42,0.6008771929824561,0.7346938775510204,196,49,2,
COGBCI,nearear,fbcsp,decision_tree,23,1,42,0.44667503136762865,0.6326530612244898,196,49,2,
COGBCI,nearear,fbcsp,random_forest,23,1,42,0.6925972396486826,0.7959183673469388,196,49,2,
COGBCI,nearear,bandpower,lda,23,1,42,0.4780701754385964,0.6530612244897959,196,49,2,
COGBCI,nearear,bandpower,svm,23,1,42,0.4780701754385964,0.6530612244897959,196,49,2,
COGBCI,nearear,bandpower,decision_tree,23,1,42,0.2622333751568382,0.5102040816326531,196,49,2,
COGBCI,nearear,bandpower,random_forest,23,1,42,0.38596491228070173,0.5918367346938775,196,49,2,
COGBCI,nearear,fbcsp,lda,23,2,42,0.6643835616438356,0.7755102040816326,196,49,2,
COGBCI,nearear,fbcsp,svm,23,2,42,0.93875,0.9591836734693877,196,49,2,
COGBCI,nearear,fbcsp,decision_tree,23,2,42,0.693941286695815,0.7959183673469388,196,49,2,
COGBCI,nearear,fbcsp,random_forest,23,2,42,0.9693558474046279,0.9795918367346939,196,49,2,
COGBCI,nearear,bandpower,lda,23,2,42,0.6016260162601625,0.7346938775510204,196,49,2,
COGBCI,nearear,bandpower,svm,23,2,42,0.5403377110694183,0.6938775510204082,196,49,2,
COGBCI,nearear,bandpower,decision_tree,23,2,42,0.3266708307307933,0.5510204081632653,196,49,2,
COGBCI,nearear,bandpower,random_forest,23,2,42,0.540625,0.6938775510204082,196,49,2,
COGBCI,nearear,fbcsp,lda,23,3,42,0.6325000000000001,0.7551020408163265,196,49,2,
COGBCI,nearear,fbcsp,svm,23,3,42,0.7240300375469337,0.8163265306122449,196,49,2,
COGBCI,nearear,fbcsp,decision_tree,23,3,42,0.5715178013741412,0.7142857142857143,196,49,2,
COGBCI,nearear,fbcsp,random_forest,23,3,42,0.7850877192982456,0.8571428571428571,196,49,2,
COGBCI,nearear,bandpower,lda,23,3,42,0.38673341677096373,0.5918367346938775,196,49,2,
COGBCI,nearear,bandpower,svm,23,3,42,0.4173967459324156,0.6122448979591837,196,49,2,
COGBCI,nearear,bandpower,decision_tree,23,3,42,0.2978193146417445,0.5306122448979592,196,49,2,
COGBCI,nearear,bandpower,random_forest,23,3,42,0.41776110068792993,0.6122448979591837,196,49,2,
COGBCI,nearear,fbcsp,lda,23,4,42,0.6943231441048036,0.7959183673469388,196,49,2,
COGBCI,nearear,fbcsp,svm,23,4,42,0.785625,0.8571428571428571,196,49,2,
COGBCI,nearear,fbcsp,decision_tree,23,4,42,0.6329588014981273,0.7551020408163265,196,49,2,
COGBCI,nearear,fbcsp,random_forest,23,4,42,0.724375,0.8163265306122449,196,49,2,
COGBCI,nearear,bandpower,lda,23,4,42,0.4800249687890137,0.6530612244897959,196,49,2,
COGBCI,nearear,bandpower,svm,23,4,42,0.4797001873828858,0.6530612244897959,196,49,2,
COGBCI,nearear,bandpower,decision_tree,23,4,42,0.14196372732958096,0.42857142857142855,196,49,2,
COGBCI,nearear,bandpower,random_forest,23,4,42,0.5409119300437227,0.6938775510204082,196,49,2,
COGBCI,nearear,fbcsp,lda,24,0,42,0.3212379935965849,0.5471698113207547,212,53,2,
COGBCI,nearear,fbcsp,svm,24,0,42,0.3797872340425533,0.5849056603773585,212,53,2,
COGBCI,nearear,fbcsp,decision_tree,24,0,42,0.43193997856377275,0.6226415094339622,212,53,2,
COGBCI,nearear,fbcsp,random_forest,24,0,42,0.43556975505857287,0.6226415094339622,212,53,2,
COGBCI,nearear,bandpower,lda,24,0,42,0.5474919957310564,0.6981132075471698,212,53,2,
