dataset,subject,protocol,fold_name,seed,budget_frac,alpha,arm_pool,calibration_frac,include_recent_rewards,per_round_cap,policy,epsilon,kappa,accuracy,n_test,n_arms_surviving,stream_rounds_run,final_regret,budget_remaining
BCI-IV-2b,9,within,within_fold0,0,1.0,0.1,pruned,0.2,True,inf,oplb,,-0.25,0.375,48,62,154,77.0,298.0
BCI-IV-2b,9,within,within_fold0,1,1.0,0.1,pruned,0.2,True,inf,oplb,,0.0833,0.5417,48,46,154,60.0,146.0
BCI-IV-2b,9,within,within_fold0,2,1.0,0.1,pruned,0.2,True,inf,oplb,,-0.125,0.4375,48,56,154,70.0,144.0
BCI-IV-2b,9,within,within_fold0,3,1.0,0.1,pruned,0.2,True,inf,oplb,,0.0,0.5,48,90,154,70.0,144.0
BCI-IV-2b,9,within,within_fold0,42,1.0,0.1,pruned,0.2,True,inf,oplb,,0.1667,0.5833,48,68,154,76.0,144.0
BCI-IV-2b,9,within,within_fold0,0,1.0,0.1,pruned,0.2,False,inf,oplb,,-0.25,0.375,48,62,154,77.0,298.0
BCI-IV-2b,9,within,within_fold0,1,1.0,0.1,pruned,0.2,False,inf,oplb,,0.0833,0.5417,48,46,154,60.0,145.0
BCI-IV-2b,9,within,within_fold0,2,1.0,0.1,pruned,0.2,False,inf,oplb,,-0.125,0.4375,48,56,154,70.0,144.0
BCI-IV-2b,9,within,within_fold0,3,1.0,0.1,pruned,0.2,False,inf,oplb,,0.0,0.5,48,90,154,70.0,144.0
BCI-IV-2b,9,within,within_fold0,42,1.0,0.1,pruned,0.2,False,inf,oplb,,0.1667,0.5833,48,68,154,76.0,144.0
BCI-IV-2b,9,within,within_fold0,0,1.0,0.1,pruned,0.3,True,inf,oplb,,-0.0417,0.4792,48,62,134,69.0,176.0
BCI-IV-2b,9,within,within_fold0,1,1.0,0.1,pruned,0.3,True,inf,oplb,,0.125,0.5625,48,80,134,61.0,144.0
BCI-IV-2b,9,within,within_fold0,2,1.0,0.1,pruned,0.3,True,inf,oplb,,-0.0417,0.4792,48,74,134,61.0,277.0
BCI-IV-2b,9,within,within_fold0,3,1.0,0.1,pruned,0.3,True,inf,oplb,,0.0833,0.5417,48,62,134,56.0,144.0
BCI-IV-2b,9,within,within_fold0,42,1.0,0.1,pruned,0.3,True,inf,oplb,,0.25,0.625,48,94,134,70.0,277.0
BCI-IV-2b,9,within,within_fold0,0,1.0,0.1,pruned,0.3,False,inf,oplb,,-0.25,0.375,48,62,134,71.0,277.0
BCI-IV-2b,9,within,within_fold0,1,1.0,0.1,pruned,0.3,False,inf,oplb,,0.125,0.5625,48,80,134,61.0,144.0
BCI-IV-2b,9,within,within_fold0,2,1.0,0.1,pruned,0.3,False,inf,oplb,,-0.0417,0.4792,48,74,134,61.0,277.0
BCI-IV-2b,9,within,within_fold0,3,1.0,0.1,pruned,0.3,False,inf,oplb,,0.0833,0.5417,48,62,134,56.0,144.0
BCI-IV-2b,9,within,within_fold0,42,1.0,0.1,pruned,0.3,False,inf,oplb,,0.25,0.625,48,94,134,69.0,277.0
BCI-IV-2b,9,within,within_fold0,0,1.0,0.5,pruned,0.2,True,inf,oplb,,0.0833,0.5417,48,62,154,67.0,210.0
BCI-IV-2b,9,within,within_fold0,1,1.0,0.5,pruned,0.2,True,inf,oplb,,-0.0417,0.4792,48,46,154,69.0,231.0
BCI-IV-2b,9,within,within_fold0,2,1.0,0.5,pruned,0.2,True,inf,oplb,,0.3333,0.6667,48,56,154,69.0,166.0
BCI-IV-2b,9,within,within_fold0,3,1.0,0.5,pruned,0.2,True,inf,oplb,,0.0417,0.5208,48,90,154,75.0,163.0
BCI-IV-2b,9,within,within_fold0,42,1.0,0.5,pruned,0.2,True,inf,oplb,,0.125,0.5625,48,68,154,77.0,213.0
BCI-IV-2b,9,within,within_fold0,0,1.0,0.5,pruned,0.2,False,inf,oplb,,0.0,0.5,48,62,154,75.0,242.0
BCI-IV-2b,9,within,within_fold0,1,1.0,0.5,pruned,0.2,False,inf,oplb,,0.0417,0.5208,48,46,154,68.0,191.0
BCI-IV-2b,9,within,within_fold0,2,1.0,0.5,pruned,0.2,False,inf,oplb,,-0.1667,0.4167,48,56,154,69.0,171.0
BCI-IV-2b,9,within,within_fold0,3,1.0,0.5,pruned,0.2,False,inf,oplb,,0.125,0.5625,48,90,154,78.0,155.0
BCI-IV-2b,9,within,within_fold0,42,1.0,0.5,pruned,0.2,False,inf,oplb,,0.2083,0.6042,48,68,154,80.0,166.0
BCI-IV-2b,9,within,within_fold0,0,1.0,0.5,pruned,0.3,True,inf,oplb,,-0.1667,0.4167,48,62,134,63.0,176.0
BCI-IV-2b,9,within,within_fold0,1,1.0,0.5,pruned,0.3,True,inf,oplb,,0.0,0.5,48,80,134,61.0,197.0
BCI-IV-2b,9,within,within_fold0,2,1.0,0.5,pruned,0.3,True,inf,oplb,,-0.0417,0.4792,48,74,134,58.0,165.0
BCI-IV-2b,9,within,within_fold0,3,1.0,0.5,pruned,0.3,True,inf,oplb,,0.0417,0.5208,48,62,134,63.0,192.0
BCI-IV-2b,9,within,within_fold0,42,1.0,0.5,pruned,0.3,True,inf,oplb,,0.2917,0.6458,48,94,134,63.0,203.0
BCI-IV-2b,9,within,within_fold0,0,1.0,0.5,pruned,0.3,False,inf,oplb,,0.0833,0.5417,48,62,134,61.0,177.0
BCI-IV-2b,9,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,oplb,,0.0,0.5,48,80,134,67.0,207.0
BCI-IV-2b,9,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,oplb,,0.1667,0.5833,48,74,134,57.0,180.0
BCI-IV-2b,9,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,oplb,,-0.0417,0.4792,48,62,134,59.0,164.0
BCI-IV-2b,9,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,oplb,,0.25,0.625,48,94,134,62.0,196.0
BCI-IV-2b,9,within,within_fold0,0,1.0,1.0,pruned,0.2,True,inf,oplb,,0.0417,0.5208,48,62,154,73.0,202.0
BCI-IV-2b,9,within,within_fold0,1,1.0,1.0,pruned,0.2,True,inf,oplb,,0.0833,0.5417,48,46,154,71.0,188.0
BCI-IV-2b,9,within,within_fold0,2,1.0,1.0,pruned,0.2,True,inf,oplb,,0.0833,0.5417,48,56,154,71.0,197.0
BCI-IV-2b,9,within,within_fold0,3,1.0,1.0,pruned,0.2,True,inf,oplb,,-0.0417,0.4792,48,90,154,74.0,179.0
BCI-IV-2b,9,within,within_fold0,42,1.0,1.0,pruned,0.2,True,inf,oplb,,0.2083,0.6042,48,68,154,64.0,204.0
BCI-IV-2b,9,within,within_fold0,0,1.0,1.0,pruned,0.2,False,inf,oplb,,-0.25,0.375,48,62,154,74.0,198.0
BCI-IV-2b,9,within,within_fold0,1,1.0,1.0,pruned,0.2,False,inf,oplb,,0.0833,0.5417,48,46,154,70.0,188.0
BCI-IV-2b,9,within,within_fold0,2,1.0,1.0,pruned,0.2,False,inf,oplb,,-0.0833,0.4583,48,56,154,74.0,192.0
BCI-IV-2b,9,within,within_fold0,3,1.0,1.0,pruned,0.2,False,inf,oplb,,0.0417,0.5208,48,90,154,70.0,180.0
BCI-IV-2b,9,within,within_fold0,42,1.0,1.0,pruned,0.2,False,inf,oplb,,0.2083,0.6042,48,68,154,68.0,192.0
BCI-IV-2b,9,within,within_fold0,0,1.0,1.0,pruned,0.3,True,inf,oplb,,0.4583,0.7292,48,62,134,68.0,184.0
BCI-IV-2b,9,within,within_fold0,1,1.0,1.0,pruned,0.3,True,inf,oplb,,0.125,0.5625,48,80,134,66.0,204.0
BCI-IV-2b,9,within,within_fold0,2,1.0,1.0,pruned,0.3,True,inf,oplb,,0.0833,0.5417,48,74,134,67.0,185.0
BCI-IV-2b,9,within,within_fold0,3,1.0,1.0,pruned,0.3,True,inf,oplb,,0.125,0.5625,48,62,134,65.0,198.0
BCI-IV-2b,9,within,within_fold0,42,1.0,1.0,pruned,0.3,True,inf,oplb,,0.0833,0.5417,48,94,134,60.0,194.0
BCI-IV-2b,9,within,within_fold0,0,1.0,1.0,pruned,0.3,False,inf,oplb,,0.25,0.625,48,62,134,75.0,177.0
BCI-IV-2b,9,within,within_fold0,1,1.0,1.0,pruned,0.3,False,inf,oplb,,0.125,0.5625,48,80,134,61.0,195.0
BCI-IV-2b,9,within,within_fold0,2,1.0,1.0,pruned,0.3,False,inf,oplb,,0.1667,0.5833,48,74,134,67.0,180.0
BCI-IV-2b,9,within,within_fold0,3,1.0,1.0,pruned,0.3,False,inf,oplb,,0.0833,0.5417,48,62,134,64.0,199.0
BCI-IV-2b,9,within,within_fold0,42,1.0,1.0,pruned,0.3,False,inf,oplb,,0.25,0.625,48,94,134,61.0,183.0
BCI-IV-2b,9,official,official[0→1],0,1.0,0.1,pruned,0.2,True,inf,oplb,,-0.0167,0.4917,120,18,96,29.0,436.0
BCI-IV-2b,9,official,official[0→1],1,1.0,0.1,pruned,0.2,True,inf,oplb,,0.0833,0.5417,120,34,96,35.0,454.0
BCI-IV-2b,9,official,official[0→1],2,1.0,0.1,pruned,0.2,True,inf,oplb,,0.0833,0.5417,120,68,96,43.0,360.0
BCI-IV-2b,9,official,official[0→1],3,1.0,0.1,pruned,0.2,True,inf,oplb,,0.1,0.55,120,94,96,53.0,454.0
BCI-IV-2b,9,official,official[0→1],42,1.0,0.1,pruned,0.2,True,inf,oplb,,-0.0333,0.4833,120,80,96,42.0,360.0
BCI-IV-2b,9,official,official[0→1],0,1.0,0.1,pruned,0.2,False,inf,oplb,,0.0167,0.5083,120,18,96,28.0,444.0
BCI-IV-2b,9,official,official[0→1],1,1.0,0.1,pruned,0.2,False,inf,oplb,,0.0833,0.5417,120,34,96,35.0,454.0
BCI-IV-2b,9,official,official[0→1],2,1.0,0.1,pruned,0.2,False,inf,oplb,,0.0833,0.5417,120,68,96,43.0,360.0
BCI-IV-2b,9,official,official[0→1],3,1.0,0.1,pruned,0.2,False,inf,oplb,,0.1,0.55,120,94,96,52.0,455.0
BCI-IV-2b,9,official,official[0→1],42,1.0,0.1,pruned,0.2,False,inf,oplb,,-0.0333,0.4833,120,80,96,44.0,360.0
BCI-IV-2b,9,official,official[0→1],0,1.0,0.1,pruned,0.3,True,inf,oplb,,0.1,0.55,120,52,84,43.0,366.0
BCI-IV-2b,9,official,official[0→1],1,1.0,0.1,pruned,0.3,True,inf,oplb,,0.0833,0.5417,120,44,84,31.0,360.0
BCI-IV-2b,9,official,official[0→1],2,1.0,0.1,pruned,0.3,True,inf,oplb,,0.05,0.525,120,96,84,41.0,444.0
BCI-IV-2b,9,official,official[0→1],3,1.0,0.1,pruned,0.3,True,inf,oplb,,0.0833,0.5417,120,56,84,40.0,360.0
BCI-IV-2b,9,official,official[0→1],42,1.0,0.1,pruned,0.3,True,inf,oplb,,-0.0167,0.4917,120,52,84,39.0,360.0
BCI-IV-2b,9,official,official[0→1],0,1.0,0.1,pruned,0.3,False,inf,oplb,,0.1333,0.5667,120,52,84,42.0,385.0
BCI-IV-2b,9,official,official[0→1],1,1.0,0.1,pruned,0.3,False,inf,oplb,,0.0833,0.5417,120,44,84,31.0,360.0
BCI-IV-2b,9,official,official[0→1],2,1.0,0.1,pruned,0.3,False,inf,oplb,,0.1,0.55,120,96,84,37.0,444.0
BCI-IV-2b,9,official,official[0→1],3,1.0,0.1,pruned,0.3,False,inf,oplb,,0.0833,0.5417,120,56,84,38.0,360.0
BCI-IV-2b,9,official,official[0→1],42,1.0,0.1,pruned,0.3,False,inf,oplb,,-0.0167,0.4917,120,52,84,38.0,360.0
BCI-IV-2b,9,official,official[0→1],0,1.0,0.5,pruned,0.2,True,inf,oplb,,0.1333,0.5667,120,18,96,28.0,393.0
BCI-IV-2b,9,official,official[0→1],1,1.0,0.5,pruned,0.2,True,inf,oplb,,0.0167,0.5083,120,34,96,37.0,375.0
BCI-IV-2b,9,official,official[0→1],2,1.0,0.5,pruned,0.2,True,inf,oplb,,0.1167,0.5583,120,68,96,40.0,419.0
BCI-IV-2b,9,official,official[0→1],3,1.0,0.5,pruned,0.2,True,inf,oplb,,0.0,0.5,120,94,96,48.0,393.0
BCI-IV-2b,9,official,official[0→1],42,1.0,0.5,pruned,0.2,True,inf,oplb,,0.0167,0.5083,120,80,96,45.0,395.0
BCI-IV-2b,9,official,official[0→1],0,1.0,0.5,pruned,0.2,False,inf,oplb,,0.1333,0.5667,120,18,96,31.0,387.0
BCI-IV-2b,9,official,official[0→1],1,1.0,0.5,pruned,0.2,False,inf,oplb,,0.0167,0.5083,120,34,96,34.0,394.0
BCI-IV-2b,9,official,official[0→1],2,1.0,0.5,pruned,0.2,False,inf,oplb,,0.1167,0.5583,120,68,96,40.0,405.0
BCI-IV-2b,9,official,official[0→1],3,1.0,0.5,pruned,0.2,False,inf,oplb,,0.0167,0.5083,120,94,96,43.0,398.0
BCI-IV-2b,9,official,official[0→1],42,1.0,0.5,pruned,0.2,False,inf,oplb,,0.0,0.5,120,80,96,44.0,379.0
BCI-IV-2b,9,official,official[0→1],0,1.0,0.5,pruned,0.3,True,inf,oplb,,0.05,0.525,120,52,84,42.0,380.0
BCI-IV-2b,9,official,official[0→1],1,1.0,0.5,pruned,0.3,True,inf,oplb,,0.0833,0.5417,120,44,84,32.0,371.0
BCI-IV-2b,9,official,official[0→1],2,1.0,0.5,pruned,0.3,True,inf,oplb,,0.05,0.525,120,96,84,40.0,434.0
BCI-IV-2b,9,official,official[0→1],3,1.0,0.5,pruned,0.3,True,inf,oplb,,-0.0167,0.4917,120,56,84,43.0,402.0
BCI-IV-2b,9,official,official[0→1],42,1.0,0.5,pruned,0.3,True,inf,oplb,,0.1833,0.5917,120,52,84,43.0,363.0
BCI-IV-2b,9,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,oplb,,0.0167,0.5083,120,52,84,37.0,374.0
BCI-IV-2b,9,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,oplb,,0.0833,0.5417,120,44,84,33.0,365.0
BCI-IV-2b,9,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,oplb,,0.0333,0.5167,120,96,84,43.0,372.0
BCI-IV-2b,9,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,oplb,,-0.0333,0.4833,120,56,84,45.0,376.0
BCI-IV-2b,9,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,oplb,,0.0833,0.5417,120,52,84,49.0,377.0
BCI-IV-2b,9,official,official[0→1],0,1.0,1.0,pruned,0.2,True,inf,oplb,,0.1333,0.5667,120,18,96,26.0,391.0
BCI-IV-2b,9,official,official[0→1],1,1.0,1.0,pruned,0.2,True,inf,oplb,,0.0167,0.5083,120,34,96,34.0,402.0
BCI-IV-2b,9,official,official[0→1],2,1.0,1.0,pruned,0.2,True,inf,oplb,,0.0667,0.5333,120,68,96,46.0,392.0
BCI-IV-2b,9,official,official[0→1],3,1.0,1.0,pruned,0.2,True,inf,oplb,,0.0833,0.5417,120,94,96,41.0,389.0
BCI-IV-2b,9,official,official[0→1],42,1.0,1.0,pruned,0.2,True,inf,oplb,,0.15,0.575,120,80,96,40.0,396.0
BCI-IV-2b,9,official,official[0→1],0,1.0,1.0,pruned,0.2,False,inf,oplb,,0.1333,0.5667,120,18,96,30.0,405.0
BCI-IV-2b,9,official,official[0→1],1,1.0,1.0,pruned,0.2,False,inf,oplb,,0.0167,0.5083,120,34,96,33.0,397.0
BCI-IV-2b,9,official,official[0→1],2,1.0,1.0,pruned,0.2,False,inf,oplb,,-0.0833,0.4583,120,68,96,47.0,382.0
BCI-IV-2b,9,official,official[0→1],3,1.0,1.0,pruned,0.2,False,inf,oplb,,0.0833,0.5417,120,94,96,49.0,390.0
BCI-IV-2b,9,official,official[0→1],42,1.0,1.0,pruned,0.2,False,inf,oplb,,0.15,0.575,120,80,96,48.0,397.0
BCI-IV-2b,9,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,0.1333,0.5667,120,52,84,46.0,373.0
BCI-IV-2b,9,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,0.0167,0.5083,120,44,84,28.0,386.0
BCI-IV-2b,9,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,0.1333,0.5667,120,96,84,37.0,386.0
BCI-IV-2b,9,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,0.0,0.5,120,56,84,36.0,375.0
BCI-IV-2b,9,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,0.2167,0.6083,120,52,84,38.0,371.0
BCI-IV-2b,9,official,official[0→1],0,1.0,1.0,pruned,0.3,False,inf,oplb,,0.1167,0.5583,120,52,84,42.0,377.0
BCI-IV-2b,9,official,official[0→1],1,1.0,1.0,pruned,0.3,False,inf,oplb,,0.1333,0.5667,120,44,84,33.0,378.0
BCI-IV-2b,9,official,official[0→1],2,1.0,1.0,pruned,0.3,False,inf,oplb,,-0.0667,0.4667,120,96,84,44.0,391.0
BCI-IV-2b,9,official,official[0→1],3,1.0,1.0,pruned,0.3,False,inf,oplb,,0.0,0.5,120,56,84,41.0,381.0
BCI-IV-2b,9,official,official[0→1],42,1.0,1.0,pruned,0.3,False,inf,oplb,,0.0,0.5,120,52,84,42.0,378.0
