dataset,feature_family,classifier,subject,protocol,fold,seed,kappa,accuracy,n_train,n_test,n_channels,error
STEW,bandpower,svm,10,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,10,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,10,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,10,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,10,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,10,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,10,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,10,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,10,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,10,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,10,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,10,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,svm,10,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,decision_tree,10,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,fbcsp,random_forest,10,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,lda,10,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,svm,10,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,bandpower,decision_tree,10,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,random_forest,10,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,lda,11,within,0,42,0.7272727272727273,0.8666666666666667,59,15,14,
STEW,fbcsp,svm,11,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,11,within,0,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,random_forest,11,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,11,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,11,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,11,within,0,42,0.6017699115044248,0.8,59,15,14,
STEW,bandpower,random_forest,11,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,11,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,11,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,11,within,1,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,random_forest,11,within,1,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,lda,11,within,1,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,svm,11,within,1,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,decision_tree,11,within,1,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,random_forest,11,within,1,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,lda,11,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,11,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,11,within,2,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,random_forest,11,within,2,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,lda,11,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,11,within,2,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,decision_tree,11,within,2,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,random_forest,11,within,2,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,lda,11,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,11,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,11,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,random_forest,11,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,11,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,svm,11,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,decision_tree,11,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,random_forest,11,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,lda,11,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
STEW,fbcsp,svm,11,within,4,42,0.5714285714285714,0.7857142857142857,60,14,14,
STEW,fbcsp,decision_tree,11,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
STEW,fbcsp,random_forest,11,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
STEW,bandpower,lda,11,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
STEW,bandpower,svm,11,within,4,42,0.5714285714285714,0.7857142857142857,60,14,14,
STEW,bandpower,decision_tree,11,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
STEW,bandpower,random_forest,11,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
STEW,fbcsp,lda,12,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,12,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,12,within,0,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,random_forest,12,within,0,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,lda,12,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,12,within,0,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,decision_tree,12,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,12,within,0,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,lda,12,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,12,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,12,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,12,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,12,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,12,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,12,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,12,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,12,within,2,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,svm,12,within,2,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,fbcsp,decision_tree,12,within,2,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,fbcsp,random_forest,12,within,2,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,bandpower,lda,12,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,12,within,2,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,decision_tree,12,within,2,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,random_forest,12,within,2,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,lda,12,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,12,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,12,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,12,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,12,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,12,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,12,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,12,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,12,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
STEW,fbcsp,svm,12,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,fbcsp,decision_tree,12,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
STEW,fbcsp,random_forest,12,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,lda,12,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,bandpower,svm,12,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
STEW,bandpower,decision_tree,12,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
STEW,bandpower,random_forest,12,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,fbcsp,lda,13,within,0,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,svm,13,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,13,within,0,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,random_forest,13,within,0,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,lda,13,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,13,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,13,within,0,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,bandpower,random_forest,13,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,13,within,1,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,svm,13,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,13,within,1,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,random_forest,13,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,13,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,13,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,13,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,13,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,13,within,2,42,0.7272727272727273,0.8666666666666667,59,15,14,
STEW,fbcsp,svm,13,within,2,42,0.7272727272727273,0.8666666666666667,59,15,14,
STEW,fbcsp,decision_tree,13,within,2,42,0.7272727272727273,0.8666666666666667,59,15,14,
STEW,fbcsp,random_forest,13,within,2,42,0.7272727272727273,0.8666666666666667,59,15,14,
STEW,bandpower,lda,13,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,13,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,13,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,13,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,13,within,3,42,0.6086956521739131,0.8,59,15,14,
STEW,fbcsp,svm,13,within,3,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,fbcsp,decision_tree,13,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,random_forest,13,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,13,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,13,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,13,within,3,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,random_forest,13,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,13,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
STEW,fbcsp,svm,13,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,fbcsp,decision_tree,13,within,4,42,0.2857142857142857,0.6428571428571429,60,14,14,
STEW,fbcsp,random_forest,13,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
STEW,bandpower,lda,13,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,svm,13,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,decision_tree,13,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,random_forest,13,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,lda,14,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,14,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,14,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,14,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,14,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,14,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,14,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,14,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,14,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,14,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,14,within,1,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,random_forest,14,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,14,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,14,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,14,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,14,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,14,within,2,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,svm,14,within,2,42,0.7272727272727273,0.8666666666666667,59,15,14,
STEW,fbcsp,decision_tree,14,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,14,within,2,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,lda,14,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,14,within,2,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,bandpower,decision_tree,14,within,2,42,0.7272727272727273,0.8666666666666667,59,15,14,
STEW,bandpower,random_forest,14,within,2,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,fbcsp,lda,14,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,14,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,14,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,14,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,14,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,14,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,14,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,14,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,14,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,svm,14,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,decision_tree,14,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,random_forest,14,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,lda,14,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,svm,14,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,decision_tree,14,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,random_forest,14,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,lda,15,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,15,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,15,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,15,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,15,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,15,within,0,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,decision_tree,15,within,0,42,0.23728813559322037,0.6,59,15,14,
STEW,bandpower,random_forest,15,within,0,42,0.7321428571428572,0.8666666666666667,59,15,14,
STEW,fbcsp,lda,15,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,15,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,15,within,1,42,0.7272727272727273,0.8666666666666667,59,15,14,
STEW,fbcsp,random_forest,15,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,15,within,1,42,0.6017699115044248,0.8,59,15,14,
STEW,bandpower,svm,15,within,1,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,decision_tree,15,within,1,42,0.4736842105263158,0.7333333333333333,59,15,14,
STEW,bandpower,random_forest,15,within,1,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,lda,15,within,2,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,svm,15,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,15,within,2,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,fbcsp,random_forest,15,within,2,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,bandpower,lda,15,within,2,42,0.6017699115044248,0.8,59,15,14,
STEW,bandpower,svm,15,within,2,42,0.6086956521739131,0.8,59,15,14,
STEW,bandpower,decision_tree,15,within,2,42,0.6017699115044248,0.8,59,15,14,
STEW,bandpower,random_forest,15,within,2,42,0.21052631578947367,0.6,59,15,14,
STEW,fbcsp,lda,15,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,15,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,15,within,3,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,random_forest,15,within,3,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,lda,15,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,svm,15,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,15,within,3,42,0.4642857142857143,0.7333333333333333,59,15,14,
STEW,bandpower,random_forest,15,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,15,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,fbcsp,svm,15,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
STEW,fbcsp,decision_tree,15,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
STEW,fbcsp,random_forest,15,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,bandpower,lda,15,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
STEW,bandpower,svm,15,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,bandpower,decision_tree,15,within,4,42,0.5714285714285714,0.7857142857142857,60,14,14,
STEW,bandpower,random_forest,15,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,fbcsp,lda,16,within,0,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,svm,16,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,16,within,0,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,fbcsp,random_forest,16,within,0,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,lda,16,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,16,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,16,within,0,42,0.6086956521739131,0.8,59,15,14,
STEW,bandpower,random_forest,16,within,0,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,lda,16,within,1,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,svm,16,within,1,42,0.7272727272727273,0.8666666666666667,59,15,14,
STEW,fbcsp,decision_tree,16,within,1,42,0.4545454545454546,0.7333333333333333,59,15,14,
STEW,fbcsp,random_forest,16,within,1,42,0.4545454545454546,0.7333333333333333,59,15,14,
STEW,bandpower,lda,16,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,16,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,16,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,16,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,16,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,16,within,2,42,0.6086956521739131,0.8,59,15,14,
STEW,fbcsp,decision_tree,16,within,2,42,0.5871559633027523,0.8,59,15,14,
STEW,fbcsp,random_forest,16,within,2,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,bandpower,lda,16,within,2,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,svm,16,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,16,within,2,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,random_forest,16,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,16,within,3,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,svm,16,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,16,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,16,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,16,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,16,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,16,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,16,within,3,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,lda,16,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,fbcsp,svm,16,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,decision_tree,16,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
STEW,fbcsp,random_forest,16,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,lda,16,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,svm,16,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,decision_tree,16,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,bandpower,random_forest,16,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
STEW,fbcsp,lda,17,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,17,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,17,within,0,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,random_forest,17,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,17,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,17,within,0,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,decision_tree,17,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,17,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,17,within,1,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,svm,17,within,1,42,0.7321428571428572,0.8666666666666667,59,15,14,
STEW,fbcsp,decision_tree,17,within,1,42,0.7272727272727273,0.8666666666666667,59,15,14,
STEW,fbcsp,random_forest,17,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,17,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,17,within,1,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,decision_tree,17,within,1,42,0.7321428571428572,0.8666666666666667,59,15,14,
STEW,bandpower,random_forest,17,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,17,within,2,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,svm,17,within,2,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,decision_tree,17,within,2,42,0.4642857142857143,0.7333333333333333,59,15,14,
STEW,fbcsp,random_forest,17,within,2,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,lda,17,within,2,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,svm,17,within,2,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,bandpower,decision_tree,17,within,2,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,random_forest,17,within,2,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,lda,17,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,svm,17,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,decision_tree,17,within,3,42,0.7272727272727273,0.8666666666666667,59,15,14,
STEW,fbcsp,random_forest,17,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,17,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,svm,17,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,decision_tree,17,within,3,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,bandpower,random_forest,17,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,17,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,svm,17,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,decision_tree,17,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,random_forest,17,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,bandpower,lda,17,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,svm,17,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,decision_tree,17,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,bandpower,random_forest,17,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,lda,18,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,18,within,0,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,decision_tree,18,within,0,42,0.7321428571428572,0.8666666666666667,59,15,14,
STEW,fbcsp,random_forest,18,within,0,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,lda,18,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,18,within,0,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,decision_tree,18,within,0,42,0.6017699115044248,0.8,59,15,14,
STEW,bandpower,random_forest,18,within,0,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,lda,18,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,18,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,18,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,18,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,18,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,18,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,18,within,1,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,random_forest,18,within,1,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,lda,18,within,2,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,svm,18,within,2,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,decision_tree,18,within,2,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,random_forest,18,within,2,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,lda,18,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,18,within,2,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,decision_tree,18,within,2,42,0.7272727272727273,0.8666666666666667,59,15,14,
STEW,bandpower,random_forest,18,within,2,42,0.7272727272727273,0.8666666666666667,59,15,14,
STEW,fbcsp,lda,18,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,svm,18,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,18,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,random_forest,18,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,lda,18,within,3,42,0.7321428571428572,0.8666666666666667,59,15,14,
STEW,bandpower,svm,18,within,3,42,0.6017699115044248,0.8,59,15,14,
STEW,bandpower,decision_tree,18,within,3,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,random_forest,18,within,3,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,lda,18,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
